1000	0.6416577944004
1005	-0.550207573455553
1010	0.0855398519187096
1015	-1.09209320063484
1019	-1.22176817843536
1027	-1.27792259068459
1029	-4.61687160351978
1034	2.27830057984184
1036	1.94128200235944
1045	-0.919032830696665
1046	-0.379958777325274
1047	1.79057697938835
1052	-0.513718346321506
1058	-2.46433449698337
1059	-2.81609461074093
1078	0.21466274938227
1085	0.136371046671948
1089	2.70319436957355
1098	-0.00824467288827124
1103	-1.3331931215482
1104	-4.66731446029627
1105	-0.738093016794744
1114	-1.01347595021143
1119	0.908697823602628
1121	-4.51368380405419
1123	-1.0203282886998
11241	-0.720074940648725
11249	-0.639448404798295
11253	-1.19506434035552
11254	-3.10945451110636
11255	1.77075585450793
11258	-1.50297799598492
11259	-0.282532157889329
11263	-0.960432954473994
11264	-0.792915278364418
11265	1.25710351069298
11266	-1.02072815204966
11267	-0.351725151698367
11271	-1.03061487877293
11275	-1.54394464566114
11276	-0.146556802064936
11279	-1.89077644224707
11281	-0.139636526264493
11285	-4.40024262839001
11287	-3.01487652004365
11288	-4.71121397934142
1129	-1.12236782681859
11290	-0.73552597212756
11291	-1.86684526198532
11292	-1.50871589023571
11293	-1.78155389346307
11294	0.469488015484516
11295	-1.07878799418914
11298	-2.97867834030138
11300	-1.04385657984
11303	-2.69585410922949
11305	1.26323894850356
11306	-0.49866556025388
11307	2.62922975799495
11309	2.23195027207385
11312	-2.1959498073978
11313	2.16687638600585
11314	-1.16940304398408
11316	-0.896558600395236
11317	0.803729229614738
11319	-0.312999981785139
11320	-6.26925342057217
11321	-4.25567563247988
11322	-2.42404354625237
11323	-2.65941899997248
11325	-1.28226664599542
11326	-4.56425399547825
11327	-1.61587444703288
11328	-2.79327582262065
11329	-3.12499044921296
11330	1.42676083095712
11331	-3.78127128663932
11332	0.109303525875069
11333	0.766576295220711
11334	1.85057897876582
11337	-5.1749114230508
11338	-1.50271493668462
11340	-3.02012193768618
11341	-2.11531309622259
11342	-3.8002094097798
11344	-5.32088689939437
11345	-4.66876621182533
11346	-0.475831897461731
11349	-3.47363264849091
11353	-1.5210606978489
11355	-2.74173063074497
11357	-3.80049672912384
11358	-2.01273673459153
1137	-3.1559936298454
11370	0.68177628209797
11371	-2.64942524362322
11372	-2.64358313628029
11374	-2.21471920593482
11377	-2.11385989130504
11381	-0.369931306183117
11383	-1.93721098046668
11385	-0.775430640356237
11389	-1.04046389932925
11391	-2.83953501815547
11393	-1.54153323394517
11394	0.232614679343196
11395	3.30606952732928
11396	-2.15241332495823
11397	-2.23169359037958
11398	-2.33492522046302
11399	-1.31821115572199
11400	1.21625877550736
11402	0.0496240319327237
11403	-2.58376127048538
11404	-4.22155570173019
11408	0.565214610261963
11410	-0.645147220507858
11412	-0.47378607732363
11417	-3.43357546474502
11422	-2.51021791238133
11423	-1.26092450996683
11424	2.44921296807626
11425	-2.72346016785359
11426	-2.53610937393562
11427	-4.96034779192462
11428	0.0327635459767772
11429	-5.2498083468112
11430	3.02515552683202
11431	-0.00805464175026449
11432	-3.08606828884363
11433	-1.75970383161718
11440	-3.43761983435719
11443	-2.85157837902224
11445	-2.21200257820808
11447	-1.20408737847459
11448	-2.84215907406983
11449	-6.41148519968244
11452	-0.0440185395613115
11456	-2.32072267647406
11457	-3.33154675875192
11458	1.16732461845701
1146	1.09978077130801
11460	0.587737652333833
11463	-5.2913220395865
11464	0.00759788798905214
11465	2.94242722840272
11468	1.67739879970723
11469	1.48331986484826
11470	-0.344790848954435
11471	-2.37489256537299
11472	2.55756224138124
11474	-1.08973921185739
11475	-2.18442854117681
11476	-2.19089498226938
11480	-1.56373381116961
11481	-0.488000573790511
11482	-2.30174054689805
11483	-0.121124872141444
11485	-1.82266114577588
11486	-2.74681824742902
11489	-0.876176906366645
11491	-2.8701161892892
11492	-4.46651830663206
11493	-3.19223969144624
11494	0.558350465519015
11495	-1.92756712660007
11497	-2.05959088544988
11498	-2.30629754047399
11499	-4.59967534898688
11500	-0.24744034909133
11502	-2.94380556418224
11505	-3.08400400658891
11506	-0.829322126261323
11507	-3.08904800907726
1159	0.119993961557549
1166	-1.62557854773345
1172	-3.39937971272579
1183	-4.30459250272882
1195	0.0420629058980821
1200	0.00661828727220559
1214	0.129438160378244
12306	0.619192615176118
12308	1.09872755478423
1239	-2.48156007450045
